id,image,title,date,location,beds,description,price,currency
1528070191,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a0/a0fb9abe-4452-4902-87c6-ef1929cf87b1?rule=kijijica-200-jpg,"Brand new renovated 2 bedroom apartment! Near YorkU, TTC",08/09/2022,North York,2,"4500 Jane St. Rent: Starting from $2380/month Utilities: Heat included Parking: Outdoor: $100/month, Indoor: $130/month To view our property from the comfort of your own home, click here for a ...",2380.0,$
1630119355,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f1/f1838f78-8e00-42c9-96a6-401add87b41c?rule=kijijica-200-jpg,"Large 3 bed available ~ ,close to the DVP",08/09/2022,Toronto,3,"75 Thorncliffe Park Drive (East York) Thorncliffe Park Dr. & Overlea Blvd. Monthly rent: Starting from $2997 Utilities: Heat and water included, hydro extra Parking: $130 per month/indoor or $90 per ...",2997.0,$
1631277619,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a4/a442ffac-1be0-4ddb-adda-c0acd6d113ff?rule=kijijica-200-jpg,Bachelor in heart of Old East York!,08/09/2022,East York,Bachelor/Studio,2893-2897 St. Clair Ave E O'Connor Dr/St. Clair Ave E *Please note that the suite photos in the listing are for illustrative purposes only. Suite finishes may vary by availability and suite type. ...,1673.0,$
1615005758,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a4/a4bb6e2d-b537-4c5b-aab4-d381709ef890?rule=kijijica-200-jpg,"Brand New Renovated 1 Bedroom - Walk to GO Train, Lake, Parks!",08/09/2022,Toronto,1,"90, 92 James & 25 Villa Rd. James St. & Forty Second St. Monthly rent: Starting from $2229/month Utilities: Heat included, hydro and water extra Parking: $110/month Suite Features: Thorough cleaning ...",2229.0,$
1594815398,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/08/084b4942-82f1-443c-8367-071f07672257?rule=kijijica-200-jpg,Bachelor with high end finishes ~Close to O’Connor and St. Clair,08/09/2022,East York,Bachelor/Studio,"5, 7 & 9 Stag Hill Drive (East York) O'Connor Dr. & St. Clair Ave E. Monthly rent: Starting from $1760/month Utilities: Heat included, hydro and water extra Parking: $100 per month/outdoor To view ... Book your virtual showing now! Please call for more details.",1760.0,$
1632175738,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8d/8d3e5c20-6bfa-42c0-b222-c846c66c616c?rule=kijijica-200-jpg,Large 1 Bedroom with luxurious finishes ~ O'Connor & St. Clair!,08/09/2022,East York,1,"5, 7 & 9 Stag Hill Drive (East York) O'Connor Dr. & St. Clair Ave E. Monthly rent: Starting from $1,999 Utilities: Heat and water included, hydro extra Parking: $100 per month/outdoor Suite Features: ... Book your virtual showing now! Please call for more details.",1999.0,$
1632175632,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/43/434d9a11-1a15-4b2a-9e1d-605b476f914d?rule=kijijica-200-jpg,GORGEOUS 1 BEDROOM! Close to the lake + GO Station,08/09/2022,Etobicoke,1,"55 Forty Second St., Etobicoke Lake Shore Blvd. W & Forty Second St. Monthly rent: Starting from $1945/month Utilities: Heat included, hydro and water extra Parking: $130 per month/indoor OR $100 per ...",1945.0,$
1619543504,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a1/a12a2a73-abd4-4b76-a384-2db28ea12ca6?rule=kijijica-200-jpg,2 Bedroom on Quiet Residential Street ~ Brand New Renovations!,08/09/2022,East York,2,"5, 7 & 9 Stag Hill Drive (East York) O'Connor Dr. & St. Clair Ave E. Monthly rent: Starting from $2444 Utilities: Heat included, hydro and water extra Parking: $100 per month/outdoor Suite Features: ... Book your virtual showing now! Please call for more details.",2444.0,$
1622256445,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b1/b1225f9c-1f2e-4fce-8649-c5809ff860a9?rule=kijijica-200-jpg,Mid-Town Yonge and St Clair Upscale 1 Bedroom (Air Condition),08/09/2022,Toronto,1,"1 Bedroom with 650 sqft. starting at $1,949.00! Check out our website! www.commonwealthtowers.ca CALL , TEXT OR EMAIL TODAY TO BOOK A VIEWING! 416-825-8894 rentyph@outlook.com Upscale Rental Living ...",2039.0,$
1610877454,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/97/97531274-435f-4ee9-9646-418555863314?rule=kijijica-200-jpg,"Scarborough 2 Bedroom Apartment for Rent - 3895 Lawrence Avenue,",08/09/2022,Scarborough,2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.Virtual Open House: View our units by clicking the virtual tour ...",2279.0,$
1606607669,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b9/b952ce18-53fc-4464-9174-a4572893dbc7?rule=kijijica-200-jpg,Etobicoke 1 Bedroom Apartment for Rent - 40 Stevenson Road,08/09/2022,Etobicoke,1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (437) 237-8128Virtual Open House: View our units by clicking ...",2149.0,$
1568954894,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c8/c8ede1b6-ddd7-4d90-a1fd-7ed43276fc68?rule=kijijica-200-jpg,Etobicoke 2 Bedroom Apartment for Rent - 40 Stevenson Road,08/09/2022,Etobicoke,2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (437) 237-8128Virtual Open House: View our units by clicking ...",2449.0,$
1631152679,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/65/65c098a0-d7a5-427a-b9e3-3238b296c815?rule=kijijica-200-jpg,"Bachelor available at 77 Huntley Street, Toronto",08/09/2022,Toronto,Bachelor/Studio,"Visit our Website: https://www.rpmsi.ca/property/huntley-apartments-77-huntley/ Come experience the Huntley Apartments. Featuring balconies and other upgrades, and only steps away from Sherbourne ...",1675.0,$
1505788256,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/27/27924643-a22c-43d3-ac03-4028f3de06ac?rule=kijijica-200-jpg,Downtown 2 Bedroom Apartment for Rent - 201 Sherbourne Street,08/09/2022,Toronto,2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 699-1574Virtual Open House: View our units by clicking ...",2575.0,$
1533904381,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/49/491f8d2f-ec8d-4f96-8734-2ed435902357?rule=kijijica-200-jpg,Downtown 2 Bedrooms Apartment for Rent - 191 Sherbourne Street,08/09/2022,City of Toronto,2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.(289) 277 7008Virtual Open House: View our units by clicking ... Beatifully renovated large apartments for rent Dowtown Toronto",2575.0,$
1630927276,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9b/9b6a9fbe-e7dc-43dc-8f44-7e7f45308c7c?rule=kijijica-200-jpg,NEW ALL INCLUSIVE BASEMENT FOR RENT IN SCARBOROUGH-,08/09/2022,Toronto,2,"NEW ALL INCLUSIVE BASEMENT FOR RENT IN SCARBOROUGH- New All Inclusive2 Bedroom Basement Apt. With Separate Entrance. Laminate Floors, Pot lights, Large windows, 3 Piece Bath, En-suite Washer and ...",2199.0,$
1632222478,,"For Rent in Trendy 1606-51 East Liberty Village, Toronto",08/09/2022,Toronto,2 + Den,"2 BR, Den, +2 bath",3500.0,$
1617770918,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ed/ed8de802-dea5-4cff-ab01-d61d5e6f6eba?rule=kijijica-200-jpg,Torbolton TownHouse - 3 Bedroom plus Den Townhouse Townhome for,08/09/2022,City of Toronto,3 + Den,SPECIAL LIMITED TIME OFFER Torbolton Townhouse offers immaculate grounds and convenient access to highway 401.TTC transportation at your doorstep. Torbolton Townhouse is conveniently located property ...,2900.0,$
1628969809,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/43/43eeb60c-34d7-4f86-b5f2-5c8110ae0fac?rule=kijijica-200-jpg,Grange Apartments - 3 bedroom Apartment for Rent,08/09/2022,Toronto,3,"SPECIAL LIMITED TIME OFFER the City, close to the Downtown core. We're a walker's paradise with an awesome Walkscore rating of 98 out of 100! Our units have great features like hardwood and ceramic ... SPACIOUS APARTMENTS CLOSE TO KENSINGTON MARKET",2700.0,$
1628969811,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/76/761f336b-63e2-4b89-8e03-ff8454f28101?rule=kijijica-200-jpg,Grange Apartments - 2 Bedroom Apartment for Rent,08/09/2022,Toronto,2,"SPECIAL LIMITED TIME OFFER the City, close to the Downtown core. We're a walker's paradise with an awesome Walkscore rating of 98 out of 100! Our units have great features like hardwood and ceramic ... SPACIOUS APARTMENTS CLOSE TO KENSINGTON MARKET",2200.0,$
1627088350,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b9/b9d5ee40-3874-4582-b501-4e3d24d37d14?rule=kijijica-200-jpg,Bansley Apartments - Bachelor Apartment for Rent,08/09/2022,City of Toronto,Bachelor/Studio,"Bansley Apartments offer a clean, quiet and well-maintained rental building, this midtown low-rise offers bachelor and one-bedroom apartments. Midtown is favoured because it offers easy access to the ...",1500.0,$
1632222091,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a2827d1c-cece-4ee6-905a-ec3483651652?rule=kijijica-200-jpg,Basement Unit in Scarborough For Rent,08/09/2022,Toronto,2,"Beautiful renovated basement unit available for rent. Two bedrooms, kitchen and bathroom. Owner is also having it furnished. Utilities will be 40%. Internet available at an extra cost. Owner is also ...",2000.0,$
1632221866,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7b/7be8ea86-232e-4839-b43a-8a02119b1bb5?rule=kijijica-200-jpg,Sep24/Downtown Toronto Cityplace/ 1br+1den + parking + utilities,08/09/2022,City of Toronto,1 + Den,Sep24/Downtown Toronto Cityplace/ 1br+1den + parking + utilities Downtown Toronto living at cityplace. Please see the virtual tour here. https://youtu.be/9YuLtqRgjMQ,2600.0,$
1632221430,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b16902c0-26cc-429c-93b4-d53efe1d01bf?rule=kijijica-200-jpg,One bedroom basement apartment,08/09/2022,Toronto,1,"One bed, one bath spacious apartment",1500.0,$
1632220604,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/18/1857de3b-d786-4463-9fcb-aebf2f8db06c?rule=kijijica-200-jpg,"Condos, Houses, Townhouses For Rent",08/09/2022,Toronto,2,"Lots of Condos, Houses and Townhouses for rent in Mississauga, Etobicoke, High Park and West Toronto. I can help you to find nice and clean apartments for rent. Don't waste your time any more for ...",,
1632219637,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b12256ac-d25c-4999-9d82-2544f5bbb2e0?rule=kijijica-200-jpg,"NOV 1st: 1 BED, 1 DEN JUNCTION TRIANGLE!!",08/09/2022,Toronto,1 + Den,"Welcome to the Junction Triangle. Bright, one bdrm plus open concept den. Large windows for plenty of natural light. Kitchen offers stylish backsplash and SS appliances. Sit down and relax on your ...",2025.0,$
1631227806,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a8/a8715f6b-6251-432d-b1ff-cbdb97742ef0?rule=kijijica-200-jpg,Brand New Condo for Rent,31/08/2022,City of Toronto,1 + Den,"1+1 New Condo on Keele and Eglinton (Toronto), never lived in, asking for $2200 plus utilities, with close proximity to York University.",,
1623228876,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d7/d776f350-ecca-4809-9404-930ed829e31e?rule=kijijica-200-jpg,Davisville  Village - Spacious Three Bedroom Townhome,08/09/2022,City of Toronto,3,"Exceptional 3 bedroom, 2.5-bathroom executive townhome available for rent conveniently located at Yonge and Balliol Street, close to the scenic Beltline walking trial, walking distance to both ...",4600.0,$
1623036035,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4a/4aaa5284-68eb-49a1-87c0-da9b2c2b2484?rule=kijijica-200-jpg,1 Bedroom  for Rent in Midtown Toronto's Leaside Neighourhood!,25/08/2022,City of Toronto,1,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ... Proudly Managed by Realstar Management! Kelvingrove Apartments Offers Fully Renovated bachelor, 1, 2 and Coach House Apartments! Book Your Viewing Today!!",1975.0,$
1632115603,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/47/47b3e3d3-78c7-4b5b-b7d6-64ce08390c4b?rule=kijijica-200-jpg,3 Bedroom Townhouse for Rent - All Utilities Included! Pool/Gym,08/09/2022,City of Toronto,3,"2 floor - 3 bedroom, 2 washroom townhouse in a condominium building. Building has pool, gym and sauna. Close to Seneca College Newnham Campus, DVP & Arbor Glen Public School. Available immediately. ...",3200.0,$
1631153130,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/4f/4f8bdbb3-ecd2-48ac-a47d-6d3a7cc1eadc?rule=kijijica-200-jpg,2 Bedroom Suite | Newly Renovated| FMR FREE Call Today!,31/08/2022,City of Toronto,2,"Beautiful, and newly renovated Bachelor, one and two bedroom suites available now! Do not miss out on calling 50 Driftwood your home, Ruby Heights, located in the North York district of Toronto, has ... Incredible Incentives, Virtual Tours &amp; Incredible Suites! Call Today!",2269.0,$
1632219637,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b12256ac-d25c-4999-9d82-2544f5bbb2e0?rule=kijijica-200-jpg,"NOV 1st: 1 BED, 1 DEN JUNCTION TRIANGLE!!",08/09/2022,Toronto,1 + Den,"Welcome to the Junction Triangle. Bright, one bdrm plus open concept den. Large windows for plenty of natural light. Kitchen offers stylish backsplash and SS appliances. Sit down and relax on your ...",2025.0,$
1632219515,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/52/5212414e-2a97-43c1-bca1-4cd1310e5ea8?rule=kijijica-200-jpg,"2 Bedroom Apartment for rent. Available, Dec 1st, 2022.",08/09/2022,Toronto,2,"Available Dec 01, 2022. 118 Lindsey Avenue is a property located in Toronto, in the neighborhood of Brockton Village, in the sub-locality of Old Toronto. 800 square Feet, Large two bedroom unit with ...",2500.0,$
1632219403,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cf/cf9a0116-71c2-47d7-844b-da0aa4bd8107?rule=kijijica-200-jpg,full house( 1 bd unit 1st floor and 3 bd unit 2nd floor) N. York,08/09/2022,Toronto,4,Beautiful spacious renovated semi house with 2 separate unit ( sharing or not sharing entrance foyer). 1st floor 1 bed unit has around 550 sqf can have separate entrance from backyard. Big dinning ...,3650.0,$
1632219056,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/03/034ad10c-69a6-4f94-bc36-71a1bac490e2?rule=kijijica-200-jpg,Unit 2 - 1015 Dupont St,08/09/2022,Toronto,1,"Nice & Quiet 1 Bedroom Apartment near Ossington Subway station. Open concept Living - Dining - Kitchen Hardwood floor, Ample storage, Big closet. Ground Floor level, semi-private entrance. ADDRESS: ...",1880.0,$
1505831086,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/72/7296f42f-22fc-4d0e-a49f-cd8c57a7e399?rule=kijijica-200-jpg,NEW PRICE!! 1bd fully RENOVATED suite $1625,08/09/2022,City of Toronto,1,Apartment for Rent in Toronto managed by Q Residential Key Property Details Newly renovated property and suites with high end finishes and art deco details! Onsite Laundry & Parking! Close to ...,1695.0,$
1505792263,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ed/ed213a9c-f346-4a34-bd59-08ba23f5f490?rule=kijijica-200-jpg,Amazing Suite available!!! 2 BD,08/09/2022,City of Toronto,2,"Welcome to Kipling Heights, a friendly west-end location, establihsed in an up and coming neighbourhood that makes it easy to settle in and get comfortable. A great destinaiton for family living with ... Kipling Heights",,
1627966389,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/eb/eba7cca7-fd26-4b86-b85c-87eeb3808714?rule=kijijica-200-jpg,Scarborough 2 Bedroom Apartment for Rent - 4 Treewood Street,08/09/2022,City of Toronto,2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.Virtual Open House: View our units by clicking the virtual tour ...",2353.0,$
1628387941,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a9/a9e5d1a5-50e7-4b06-aee9-3a0c4d821dc1?rule=kijijica-200-jpg,Entire Home for Nov 1st (still available if you see this ad),08/09/2022,Toronto,4,"Available for November 1st. This house comes FULLY FURNISHED, and we recently renovated this lovely single family home! It has a brand new kitchen, two washrooms, a fantastic open concept basement, ...",4375.0,$
1632218407,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/18/187a4585-a1bd-402d-9f9b-f3ec6093ea2e?rule=kijijica-200-jpg,Stunning BRAND NEW unit in beautiful Mimico,08/09/2022,Toronto,1 + Den,Rise Like A Pheonix In This Brand Spanking New Luxury Condo With All Of The Bells And Whistles. Get Out In The Sunshine To Humber Bay Park To Attend The Farmer's Market Or Commune With Nature In Your ...,2600.0,$
1505840471,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c7/c72c8054-4bed-4789-bd2f-e5cd96a6e70d?rule=kijijica-200-jpg,"Morningside and Lawrence: 280 Morningside Avenue , 2BR",08/09/2022,City of Toronto,2,"Apartment for Rent in Toronto managed by Q Residential Key Property Details Bright, Spacious, Open-concept Suites! New Appliances, Large Balconies, & Onsite Laundry! Close to Public Transit, Schools, ...",1925.0,$
1628381495,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0c/0c58b3e2-e32b-4ddc-95a6-74c46a61d33a?rule=kijijica-200-jpg,NEW! Spacious & New Apartments for Lease! | Tyndall Avenue,08/09/2022,Toronto,2 + Den,"- All apartments are spacious and newly renovated - New appliances included inside the unit (fridge, washing machine, oven/stove) - Includes 1 parking space for each apartment - Rent does not include ...",3500.0,$
1631353041,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c6/c635f80a-d169-4b1e-ba49-0f4697f95f9b?rule=kijijica-200-jpg,"RENTAL Condo - 1 Bedroom + Den, 1.5 Bathroom in North York",08/09/2022,Toronto,1 + Den,"Welcome To This Luxurious Condo Located In The Heart Of The Shops At Don Mills. 1 Minute Walk To Parks, Trails, Restaurants, Banks, Grocery Stores, LCBO, Retail Shops, & Nail Salons. This Home Comes ...",2350.0,$
1632216861,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f8/f84734d1-6839-485d-bb15-fa8a6c31a789?rule=kijijica-200-jpg,Don Mills/Sheppard - Emerald City - 1 + Den available for lease,08/09/2022,Toronto,1 + Den,Excellent Location - steps from Don Mills subway station. Modern 1 Bedroom + Den With Large Balcony. Den has a Sliding door and could be used as a junior bedroom. Spacious And Bright With 9' Ceiling! ...,2400.0,$
1632216714,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5c/5c0e8826-6cd4-447e-9316-d4e5b7e22fda?rule=kijijica-200-jpg,1st Floor for Rent,08/09/2022,Toronto,1,"Hello, I am renting my First Floor for $1200(very negotiable for price), the first floor kitchen and washroom are shared, and each person is allocated 1 bedroom, one of the bedroom's is taken and I ...",1200.0,$
1630961008,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2e/2ef9e653-2788-4f47-90bb-157d5031bc6e?rule=kijijica-200-jpg,2 BED | 1 BATH - UPPER LEVEL UNIT FOR RENT - EAST YORK,08/09/2022,East York,2,"2 Bedrooms | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Hardwood Floors. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 Note: The ... 82 Halsey Avenue, East York, Ontario M4B 1A9 Close to Kingston Road, Dawes Road at Donora Drive South Side Bus Stop, George Webster Elementary School, Taylor Creek Park, Eglinton Square Shopping Centre, Golden Mile Plaza, Shoppers World Danforth, Ont",2095.0,$
1632216339,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/89199b90-693b-4f6e-93df-3940910e2e98?rule=kijijica-200-jpg,1 Bedroom Condo w/Locker for Rent (Yonge and Gerad),08/09/2022,Toronto,1,"*Luxurious Aura Condo Located In The Heart Of Downtown Toronto, Full CN Tower View,*Sunny Spacious 1 Bedroom Suite Plus Locker, Large Balcony) on 28th floor, With Unobstructed Panoramic Breath-Taking ...",2580.0,$
1529878252,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/50/507fd400-b490-44d6-bcd4-25ddf3694515?rule=kijijica-200-jpg,LARGE Renovated 1 Bedroom ~ In The Beaches!,08/09/2022,City of Toronto,1,"2402-2406 Queen St East,Scarborough (The Beaches) Queen St. E & Victoria Park Ave. Monthly rent: Starting from $1822/month Utilities: Heat and water included, hydro extra Parking: $118 per month Join ...",1822.0,$
1550311090,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a5/a57dae77-0a43-4e24-b1dd-f9472947d920?rule=kijijica-200-jpg,Renovated 1 Bedroom  ~ near DVP!,08/09/2022,City of Toronto,1,"74 Curlew Drive (North York) Lawrence Ave E. & Victoria Park Ave. Monthly rent: Starting from $1999/month Utilities: Heat included, hydro and water extra Parking: $135 per month/indoor or $120 per ...",2080.0,$
1603402397,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d5/d521fecf-9c2c-48ce-98e4-681636500033?rule=kijijica-200-jpg,Warden & St Clair 1 bedroom reno suites - Pet Friendly!,08/09/2022,Scarborough,1,"50 Burnhill Rd., Scarborough Burnhill Rd. & Warden Ave. Monthly rent: Starting from $1936/month Utilities: Heat included, water and hydro extra Parking: $145 per month/indoor OR $110 per ...",1936.0,$
1631276496,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/df/df19201e-1f20-4342-b4e4-cbdd124141d4?rule=kijijica-200-jpg,Large Bachelor at Warden Station - $500GC promo available,08/09/2022,Scarborough,Bachelor/Studio,"50 Burnhill Rd., Scarborough Burnhill Rd. & Warden Ave. Monthly rent: Starting from $1710/month Utilities: Heat included, water and hydro extra Parking: $145 per month/indoor OR $110 per ...",1710.0,$
1505795501,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/42/42935823-a53f-4a1d-834f-7d201c495634?rule=kijijica-200-jpg,"NEW RENOS, LARGE 1 Bed (North York) Near Hwy 400/401",08/09/2022,Toronto,1,2801 Jane St. Jane St. & Finch Ave. W Rent: Starting from $1940/month Utilities: Heat included Parking: $95 per month/indoor OR $85 per month/outdoor Suite Features: Spacious layouts Thorough ...,1940.0,$
1624185682,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/92/926d5cc1-5dba-4918-847e-17f04e3b3d52?rule=kijijica-200-jpg,Luxury Bachelor ~~ Mid-Rise Building in The Beaches!,08/09/2022,Toronto,Bachelor/Studio,"1150 & 1200 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $1794/month Utilities: Heat included, hydro and water extra Parking: $120 per month/indoor To view ...",1794.0,$
1505826479,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/13/13f2e64f-747f-407c-ba30-95b24d2a1690?rule=kijijica-200-jpg,Renovated 1 bedroom in The Beaches ~~ Open House Saturdays!,08/09/2022,Toronto,1,"3000, 3015 & 3017 Queen St. E., Scarborough (The Beaches) Queen St. E & Victoria Park Ave. Monthly rent: Starting from $1849/month Utilities: Heat and water included, hydro extra Parking: $130 per ...",1849.0,$
1505787717,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b3/b3dbf774-46b1-41db-b451-66229357e99e?rule=kijijica-200-jpg,Live in The Beaches ~ Renovated Bachelor,08/09/2022,Toronto,Bachelor/Studio,"2367 Queen St East,Scarborough (The Beaches) Queen St. E & Victoria Park Ave Monthly rent: Starting from $1750/month Utilities: Heat included, hydro and water extra Suite Features: Thorough cleaning ...",1750.0,$
1505826459,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5a/5affe9a2-5de6-4c18-8613-9a23b0ffabfb?rule=kijijica-200-jpg,SPACIOUS 2 Bedroom in The Beaches ~~ Open House Saturdays!,08/09/2022,Toronto,2,"3000, 3015 & 3017 Queen St. E., Scarborough (The Beaches) Queen St. E & Victoria Park Ave. Monthly rent: Starting from $2433/month Utilities: Heat and water included, hydro extra Parking: $130 per ...",2433.0,$
1505826705,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/28/2808a0a8-fd71-4869-8fb5-0941c34efd65?rule=kijijica-200-jpg,"Gorgeous 1 Bedroom in The Beaches! Pet Friendly, quiet mid-rise!",08/09/2022,Toronto,1,"1150 & 1200 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $1825/month Utilities: Heat included, hydro and water extra Parking: $120 per month/indoor To view ...",1825.0,$
1505826612,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/21/21825f80-2f7d-4b2e-8641-863c5d28d6df?rule=kijijica-200-jpg,Renovated 1 Bedroom!  4 Appliances & Balcony! Upper Beaches,08/09/2022,Scarborough,1,"1080 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $1725/month Utilities: Heat included, hydro and water extra Parking: $127 per month/indoor and $100 per ...",1725.0,$
1570722466,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f3/f3534288-0192-4c57-991b-ad49966d67e5?rule=kijijica-200-jpg,"BRAND NEW 2 Bedroom, 4 Appliances, Lots of storage! Pet Friendly",08/09/2022,Scarborough,2,"1080 Kingston Rd., The Beaches Victoria Park Ave. & Kingston Rd. Monthly rent: Starting from $2,299 Utilities: Heat included, hydro and water extra Parking: $127 per month/indoor and $100 per ...",2299.0,$
1547009615,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/75/75b2f3fe-ade5-4c3d-a3a0-44a06999660a?rule=kijijica-200-jpg,Upscale Large 1 Bedroom Suite Yonge and St Clair-Air Conditioned,08/09/2022,Toronto,1,"Prime Yonge & St. Clair Address! Check Out Our Website! www.commonwealthtowers.ca CALL , TEXT OR EMAIL TODAY TO BOOK A VIEWING! 416-825-8894 rentyph@outlook.com Upscale Rental Living at The ...",2199.0,$
1632214800,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7d/7dc154b6-4e0c-4b9c-98a0-5a4f2145f747?rule=kijijica-200-jpg,"Two large&bright bedroom Condo , All included, 1 parking!",08/09/2022,Toronto,2,"located at 75 Bamburgh Cir M1W 3W1 Warden/ Steeles E. Two large and bright bedroom with a nice view! water, hydro and heat included Available on Oct 1 1 parking 5 min walk to Foody supermarket, bus ...",2900.0,$
1631151000,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/33/3306e094-f66a-48c7-9f75-e26f9a71a4ef?rule=kijijica-200-jpg,NEW |  Renovated 1 Bedroom Apartment | Call Today!,08/09/2022,Toronto,1,"Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free rent for October on Select suites Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free ... Incentives, Virtual Tours &amp; Incredible Suites! Call Today.",2239.0,$
1631150891,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d9/d9d56fc9-6a5f-47fc-bd74-e5afcfbd9a65?rule=kijijica-200-jpg,"PROMO! 1 Bedroom Apartment - | SAVE $3,200 - 7,000 Call now",08/09/2022,Toronto,1,"Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free rent for October on Select suites Hurry! Limited Time offer. Move-in on or before October 1st and get 1-month free ... FLASH SALE | Incredible Incentives, Virtual Tours &amp; Incredible Suites! Call Today!",1979.0,$
